mean,variance,rms,hjorth_activity,hjorth_mobility,hjorth_complexity,delta_power,theta_power,alpha_power,beta_power,gamma_power,spectral_entropy,label
-4.88209706959707,4725.528160016198,67.58286493609023,4725.528160016198,0.1358623067051703,6.672017534879885,403528.56686002493,141941.31300969512,12461.436266864968,8537.238020328625,2938.9208037686653,2.4494706723802384,0
2.9914529914529906,3629.372588909276,59.323808873198274,3629.372588909276,0.1361284584998098,4.328250899905741,285287.4997668336,136406.94343447857,14702.317640392654,8909.040489882304,1948.7145638089612,2.5052571599471527,1
5.665482505999746,6197.883482676541,73.2376404380302,6197.883482676541,0.2387014203321031,4.146775949638322,526777.1751040622,84322.54852957607,58558.19774473023,46050.10555584377,9304.782571024463,2.355385540717516,0
-53.836996336996336,50685.37661974374,229.58701177848877,50685.37661974374,0.7154572908407579,2.053653682610184,1569359.9843502357,530995.8255312259,431910.2853151753,1500388.6531305662,816659.8806596185,3.906019331424075,1
-3.1744123931623935,658.6060743587786,25.481670244427622,658.6060743587786,0.2612576184334911,2.5783933118988873,45661.7579844914,9195.019997368492,13846.03848745765,9503.58045249684,2149.194841575496,2.9989282368696353,0
-7.112332112332114,106934.35521108442,315.00290509608703,106934.35521108442,0.2309830947177014,2.8849413271129274,5652573.144483927,4387054.45186818,2192981.2290980835,1288031.778565562,95319.47872691584,2.9558201410398106,1
3.517628205128204,30440.422521548753,172.2193215549658,30440.422521548753,0.1441115731740355,4.693368518140378,2290916.6844770797,1203319.5668604455,242715.5102941576,107747.73492679508,11011.880820900758,2.495264885440537,1
-2.0138888888888893,1129.0070604623888,33.019368873438,1129.0070604623888,0.1690210274554878,4.11507233377367,91534.27329604691,25052.0934369284,6359.870039089179,11238.95672644361,1043.3874177793505,2.785161547124722,0
8.116987179487177,13139.520802619618,113.6044614491803,13139.520802619618,0.1682259728836506,2.4215730351620346,593937.1231461416,692424.516047619,267840.1286499129,76866.71712585715,5735.419684636492,3.0182586504798503,0
-2.1693757631257635,287.1268782945322,16.12787831912626,287.1268782945322,0.3040780966946204,4.162568055757351,19971.408015110785,4106.165455631744,2278.68585720491,2292.2504032331235,723.1815466667246,2.860574764804014,0
1.2625915750915744,1198.4145637147583,34.447872586194116,1198.4145637147583,0.1395792605615751,4.291681929140782,86150.84983103599,49132.51988573525,4134.323953751403,4396.659261815719,650.9207913461843,2.5981140310013515,0
-3.822878510378512,12591.894961760316,106.38855216903656,12591.894961760316,0.1261351558647835,3.658995673200729,1153359.4026407432,220727.19593077435,85611.99326606926,28769.538912737276,2172.2242488891015,2.6317725593539287,0
2.4200625763125765,2235.5571174184524,45.545412666809455,2235.5571174184524,0.1757274674981329,4.47531867574817,133853.9048265631,98021.2030165609,21868.661229505557,10401.200094073223,974.871475770945,2.7641577795832752,1
1.6586538461538456,742.7877397020884,27.250724575911473,742.7877397020884,0.1536827702695075,4.43236032023376,52803.418757112246,27702.072493870684,3769.867813423892,3261.2089648776328,592.6685730452839,2.5724625580740965,0
1.3980463980463975,5099.710989702833,68.72426884934123,5099.710989702833,0.14593933198799,3.308062578433882,281371.2190057673,279408.8240234564,50927.68526140762,20260.636975510937,1504.556866459384,2.749965851457506,0
-3.648504273504273,2574.4081497894745,50.103795318038955,2574.4081497894745,0.2294159244847983,5.524909149218444,238079.01641639927,25251.866886934535,6063.707923315386,11643.156592470888,6441.325525031215,2.301622442716227,0
1.825969169719169,191.0717746394114,13.56005223192682,191.0717746394114,0.2029073772072713,6.029478772636497,18978.568193249917,1956.139301331572,946.333138040811,1058.0959347844669,133.01995320483934,2.385076983523221,0
-1.3213522588522597,461.3258500070256,21.519943246079077,461.3258500070256,0.1998497709107747,4.1614129461486264,30328.21687475408,11913.002074910542,10130.550473801322,3303.970185971097,364.9619462431659,3.022634981218086,0
-0.5967643467643476,1694.434822385973,41.01532451752477,1694.434822385973,0.2112610987045002,5.832136992369221,139202.26785086803,54471.7275742779,9580.214962472137,9164.825660557544,1346.0758440502732,2.677004966807689,1
3.1364468864468855,7700.991699516482,87.18176827872172,7700.991699516482,0.0838083568107754,5.167453510912587,794300.3734432805,142332.5898142557,16295.831110376686,8625.527635579496,1423.150108808054,2.2498186353167373,1
-2.440762362637307,12511.607792444363,109.14722626340262,12511.607792444363,0.1165757558200645,3.5130032744828883,1295989.2008437573,233680.9429114877,38795.67925844404,26053.758961466996,1103.3354710167955,2.052734118504525,1
1.6721993284493282,17598.678012589196,124.94506281654168,17598.678012589196,0.114300267098913,10.50532003202885,2033984.0812509595,163295.4723682717,12420.923611426464,10875.64353058194,4088.547873355134,1.835110008482621,1
-6.255151098901045,9775.9970027135,93.19223900057726,9775.9970027135,0.0833421065705353,7.173873925897794,1031879.3365530703,145100.9730459199,21869.448958172943,11858.16295743092,1232.9404582551022,2.022505898319964,1
-5.906211843711844,1025.8600882756673,32.673251347409135,1025.8600882756673,0.176261731130149,6.656027995806921,89973.75176319349,21400.573537776974,5977.660952021465,3931.6180548237544,478.980201001096,2.4841518506680074,0
-0.2617521367521362,13744.380736779289,116.25530559116982,13744.380736779289,0.157968148786256,3.5496210386763214,713682.5454819228,659116.1717100149,183986.7401797525,58565.54807412356,8160.025704430693,2.9091130740145115,0
9.463522588522585,875.7474928663115,34.230646603188006,875.7474928663115,0.4564373177545502,2.9570620005829933,42693.94112005397,9944.812413059406,7513.389696909148,26308.666254513108,9788.377170596012,2.99114487873518,0
1.3845009157509156,746.0518286028387,27.21758385676544,746.0518286028387,0.1654779065102987,5.744679126142672,63668.47717153933,19377.258656535218,5518.139779151866,2963.1844431525965,449.4966128772936,2.6678041153920664,0
0.6845238095238092,630.5293245633503,24.542319660012993,630.5293245633503,0.1556950736993106,5.326978720967269,39774.93613227567,27369.374607095524,4071.6928171710015,1669.3803302829244,408.2134079406866,2.6425513485377974,0
3.690094627594626,4495.637560768198,66.51602817578707,4495.637560768198,0.1752906397053761,5.595450809924949,357276.3134038073,152135.34449283622,36292.72503837111,9455.012864692148,1678.9292229653,2.635734658007073,1
-2.1104242979242978,6082.754631667893,77.60318991666291,6082.754631667893,0.204852570725068,7.681584752124001,647821.4071640767,80356.53528282883,4092.098195305225,5995.5080876462325,3986.646390167922,2.0548376309757965,1
-2.927350427350428,6320.533266913903,74.19259835060566,6320.533266913903,0.1221358969252451,5.5226431013578114,625763.8706546826,138835.53827955405,16711.121326563996,10707.696609437538,786.4673509054321,2.28781112535824,1
0.7362255799755788,1399.784309963096,37.59392684191102,1399.784309963096,0.3280258191349733,2.1936764061660483,56224.626363376774,30409.738140219928,27710.853127252667,54492.30650082856,4410.6629226967525,3.599640400202462,1
-3.020070207570208,17808.458031367543,133.36646216920627,17808.458031367543,0.1810561887461629,2.693363513105044,1076964.311518698,728763.6956984464,308545.58785875153,126112.13341797204,16623.136640281362,2.9666484886708893,0
5.766941391941392,1864.073894473963,41.68961944844526,1864.073894473963,0.2275935686402518,6.821470623440135,166332.96674296472,23639.784324060016,8010.365801295264,5184.49659123917,1221.8163953414537,2.446551649848092,0
-1.1916208791208796,200.8157883708765,14.276960230283915,200.8157883708765,0.3692451645693489,4.614799576432062,16076.853548653717,3951.0579858758056,1645.8522872107756,789.70158134801,113.67303868569574,2.5286584249233153,0
2.753739316239315,774.9867445916838,26.515543744133772,774.9867445916838,0.2127166638290352,6.017048503704988,79337.03928497466,9068.771733399102,3228.8326272399017,2515.537231305966,335.0699361244208,2.430160107123205,1
-4.081578144078146,3815.3097293014016,61.189194191139144,3815.3097293014016,0.4296634702552194,3.775778056235278,303284.45705298154,27018.850398941104,10884.13711140897,26203.728277757906,17432.0520860065,2.8917326271263595,1
12.940895909645906,8660.892664759922,92.01923927405154,8660.892664759922,0.1306405465714717,6.1620412692186575,895549.1370631508,59102.36679707789,45652.83781130063,34109.01470137865,4360.942031146796,2.434506944235874,1
0.1789529914529911,4692.602511655138,64.4613417825555,4692.602511655138,0.4605568743047754,4.053306823935222,394429.28336879984,118629.19770621748,23926.147925455505,15608.18661579407,9689.540105878765,3.0331668514640313,1
-0.0164072039072049,1709.3307851199047,40.74575741145606,1709.3307851199047,0.2525728299610822,5.965032944957165,143899.95640162614,11534.979615870372,4561.37830393166,9038.759430205891,5050.653007488126,2.3565276991018127,0
0.8993437118437111,581.3227051415296,20.50683322321701,581.3227051415296,0.904608680456442,2.01613964623673,7339.032904602121,3290.1803837007083,4407.551635309557,10340.914953850404,4904.278814959544,3.799911118644073,0
-1.9671474358974368,2075.534187888598,42.231374888953376,2075.534187888598,0.1788538974038425,5.176390638739411,168484.40675043897,80456.62131256447,5317.616971447782,3909.8591692488967,616.802955741614,2.5472705973129246,1
-14.998855311355312,5766.207065964534,76.62206749642311,5766.207065964534,0.1836177235577872,4.392741208722475,387932.9152505669,221803.21488025683,58855.20334483957,38023.56524138712,5819.769072857591,2.950770829491206,0
-0.6799450549450547,15394.340108951345,115.99067974552187,15394.340108951345,0.2792940861377863,3.7929043332878294,882255.0026744946,359093.15425136255,345645.64511349716,226887.21193596115,30004.355780074675,3.53396674025592,1
-2.320093101343102,581.8797646733058,24.192049936416694,581.8797646733058,0.2731335521309574,2.393063119937489,30566.48466029048,15106.127443229314,11074.335344135465,10639.229620758242,2216.4381766266406,3.1526098817555623,0
-3.9348672161172153,1241.579617247471,48.08211294752208,1241.579617247471,0.2156825530084126,7.869815726927148,104413.67860933952,10094.704290474663,2243.533448303956,1476.7272794495093,277.19944265747665,1.4561735922406378,0
7.414911477411477,17325.693706884325,130.76204653147616,17325.693706884325,0.1930798250371033,2.9222195126809325,1242788.4517380244,397148.475073725,312979.7676400341,196966.71332270655,11835.1102690657,2.886540724482699,0
-5.315552503052504,5156.654705613754,69.46707854988745,5156.654705613754,0.5834132093345659,3.051071568730819,305108.3723791925,145777.30982351754,53842.80722825436,35835.06915943168,27054.709151766503,3.54843595685429,1
5.304868742368743,5560.371996380323,73.92960335448316,5560.371996380323,0.0542332082973258,9.35779582282835,670529.0755243708,16062.50771878806,3318.258503622801,1788.4192957175817,202.06781697180105,1.4228663526293044,0
-5.822840354090355,1466.076623376517,38.98578311099012,1466.076623376517,0.1487564635151583,4.451431734591523,92923.51688389818,35842.68577531629,9808.459306609117,12875.63707308544,693.434721553725,2.405380898075945,0
1.004464285714285,135.55167758500232,11.581830898582377,135.55167758500232,0.5813313310893711,2.854520025653524,9267.148661786969,1511.1344385166624,963.873894512722,1155.586195630748,281.753868346845,2.7763502142165617,0
-1.1824633699633706,1221.3556974023718,34.98681470628547,1221.3556974023718,0.3634679355517655,1.7347302117012504,37809.35608890621,14611.280061060555,37713.074741333076,59008.85949236524,5054.360500933497,3.649948249830652,1
2.500953907203906,1083.7576000139672,32.26346928839989,1083.7576000139672,0.3023218799531519,2.608423014836284,79544.91114057582,22323.702206189508,6368.254772874947,17357.858050989897,6372.138500244822,3.1631078592665283,0
-1.2603021978021989,162.7636761407938,12.592169862358046,162.7636761407938,0.240804877637822,4.513019506246997,10610.791700352764,1329.6911316351702,4080.777476076657,1276.7040386388835,131.65423923618266,2.7237637268197536,0
16.588637057387057,1548.6272676959918,42.0370555358505,1548.6272676959918,0.4025428321457072,4.185757387991168,133931.2299641991,11795.438094098885,6706.622148067703,6464.480835244072,3774.418844692664,2.594519600589144,0
16.885352195697024,275510.5445334472,487.6372544171579,275510.5445334472,0.1474166807720691,4.2072530415159095,25629656.868086692,4837715.993804436,2231124.641064799,1410006.860473855,308210.0951075015,2.084196615428637,1
-3.632478632478633,1771.1012889534238,39.4835431562384,1771.1012889534238,0.1322516504724884,5.580789306317781,180911.22088388313,25397.095925228576,4817.79427721562,4454.021715308819,823.4481794086958,2.4420301048905335,1
4.722413003663003,732.616537730792,26.69079119897789,732.616537730792,0.2412037902008911,4.098611458132097,48639.23658592577,20560.96384034084,16712.59622321422,2806.768959406836,431.4085094076832,2.8408218649201027,0
2.8580967643467634,446.7443905655759,21.371780069192436,446.7443905655759,0.2820405296090986,4.710926973491484,33355.33314728386,7506.76705709348,9569.305709934306,2385.989890139429,318.96197141580353,2.88626930321195,0
2.628968253968252,3327.673092285758,57.54953774339646,3327.673092285758,0.1164199692770463,6.680785731467735,343206.50509778236,41158.44436908366,6876.670188125674,5004.03425195356,2647.1582437907537,2.3462892467484853,1
2.3405067155067156,926.2679590210782,30.70813276181406,926.2679590210782,0.2272341582973641,3.1710340867110363,75069.69542481058,19652.633022247493,5731.271358167346,11885.777532913324,3226.3220328687225,2.8388768499946178,1
4.479548229548229,11111.491109188852,104.37268523630424,11111.491109188852,0.1302969602454275,3.123827326308685,845643.6867011971,377442.8993585622,156418.7697903277,26472.843111419297,1316.4499776091336,2.7431875713554725,0
-7.909035409035411,30272.13075282915,161.70652063056377,30272.13075282915,0.326944618190333,4.52239344024957,1964779.369427325,835428.6013358008,226695.93072706697,170097.15282924284,61523.747805435865,2.8661614919144567,1
-7.716918498168499,12217.684812794489,109.6553089156248,12217.684812794489,0.203253192566947,2.636348721945561,725352.0922065934,390553.6895496832,287829.5486278981,134264.61596300456,5390.592820500746,3.033156485561128,0
-16.738400488400487,5028.3576572682,71.14311542116744,5028.3576572682,0.1756739082187428,7.0626519309253375,546467.7300983579,30161.59515265464,4088.659627785765,3812.49479115068,860.1163144302917,2.118063906501399,1
0.2306547619047616,2649.5818472355927,46.785777375325694,2649.5818472355927,0.153321798187792,6.095901094710585,272240.84745173086,42774.059943873806,7364.977494930423,5030.929585939505,537.1177695135835,2.305830076943613,1
2.374465811965811,2559.6075783582933,49.21330989802397,2559.6075783582933,0.1343705790591515,6.650057054995603,258465.17287814143,38204.531771862356,13256.532804490602,5914.529318304301,1041.303805214331,2.1932546621107645,0
6.066468253968255,1744.756029089534,41.65904564408718,1744.756029089534,0.1149539579685927,5.499337658958928,177946.75993406217,22182.207729287977,4286.48543761858,3597.918948025113,631.6332751168372,2.207903290137343,1
-3.4079288766788776,5375.36501087361,72.47544444361509,5375.36501087361,0.2617138204159177,2.2630992167218325,200460.6046565779,137598.37713027862,245950.33506614764,87163.27924191512,9928.092445705948,3.3345726584118287,1
1.1626221001220995,1040.6715583004786,32.033029589921895,1040.6715583004786,0.1496286514782756,6.1503391287047755,84413.52198620928,36503.11225773181,4195.881496873251,2131.444149561887,417.091536651202,2.5825781782749724,0
0.3787011599511599,889.5924780014323,30.00032286026836,889.5924780014323,0.3082759685681031,4.615861717913379,63467.35427601259,18191.151466085805,10237.578749680091,5984.227523811292,2290.7046378097584,2.829132339751477,0
2.204288766788766,577.1905119124956,24.01291704735956,577.1905119124956,0.2803242422733085,2.145136017792781,29193.849130524926,12509.23734623519,9970.892019012575,18303.66755620828,1056.5790620517696,3.3221399915147383,1
7.623435592185594,48089.92437190161,215.10313918446377,48089.92437190161,0.1314258197944247,7.806819694441736,5156086.895386762,587428.8998481486,293900.6351559872,78825.48863217987,10569.161891780232,2.21285679630762,1
-1.9202152014651457,4989.8803352239565,70.56037071162042,4989.8803352239565,0.0740970447856718,6.243164085600719,475718.652812885,121308.47278745474,7515.403115854173,3325.5413317677794,541.211641041016,2.0526541966576586,0
-0.2867445054945063,112.2524813176284,10.881202202423076,112.2524813176284,0.3284076927349695,4.140519266591652,6843.454132766898,1759.0376140444073,920.6702984378146,1069.2084767913548,333.6816675791681,2.597251614431465,0
-0.8629044566544595,9795.960257005429,95.0189509039142,9795.960257005429,0.1313524976503747,9.647660055468604,1019019.2302630864,78833.27018389838,14254.643500497446,11426.412069111537,3840.6794844652977,2.179820703327374,1
-2.4732905982905993,16279.17782528445,126.96588251725755,16279.17782528445,0.1435229677995854,3.683805265030715,1085319.8554653884,611878.087981342,205602.93190818257,85906.38494692388,7925.329297391339,2.836013728586426,0
82.02121489621491,36214.82694529259,195.1655798146996,36214.82694529259,0.1278250338872345,5.950731269305,1998694.404535488,1080727.093223353,232225.5361598625,84789.37025574966,26307.95716867201,1.774851327131489,1
-0.0270909645909653,459.564681360984,21.5813311963552,459.564681360984,0.1031487756868866,9.239806446193809,47271.926858098246,3479.2915965632264,2250.7869547490523,735.6554554567799,54.20327178847243,2.011914026623578,0
2.4814942002441995,1057.0880780898951,32.52882963804673,1057.0880780898951,0.1972868493781119,4.734957254865375,74354.46321691811,35826.52292800982,12064.086028062908,5253.632299523988,337.7175629919569,2.819273239292403,0
-7.949481074481074,685.5907061042419,29.30426679439695,685.5907061042419,0.5097913802779469,2.972791406437264,42650.71870737542,4711.392423404646,2409.5099494526903,7409.479843886066,6141.724492189425,2.3673506957912585,0
-1.721230158730159,3811.615855559022,60.41516955972785,3811.615855559022,0.2947518833244948,4.968619679097757,344115.0274962248,84761.95228143156,20279.83432040268,16130.883395305284,10911.020979997962,2.409402845429328,1
-4.498054029304031,72126.24285999293,256.69686272888174,72126.24285999293,0.190878166810574,2.7402655350034597,5665266.3464923,1498291.9762601191,1343485.5902545368,643294.8875950268,29959.341416771767,2.6469591587620336,1
-0.2978098290598279,16010.773484013169,122.265127840908,16010.773484013169,0.1065660483424321,11.315386048212652,1769391.881864027,129996.03799333084,19141.44360230507,15836.688583077788,6610.790529187638,2.0928327034205356,1
14.782127594627596,60342.40790643248,223.74474856175905,60342.40790643248,0.1386276701000463,4.570783227436006,6304995.223419062,865748.8638594788,360818.9929114054,150263.85200326485,14737.513952089,2.326833363344659,1
-7.8933913308913315,1022.4718293964802,32.10076447573954,1022.4718293964802,0.3671511126544637,4.867799388695191,72661.04687793505,29365.806965334777,3842.508404245876,2961.349993892542,1434.4119856984055,2.6576259238950612,1
-4.70122310639552,53857.00287396164,112.91403884465458,53857.00287396164,0.2765272517223013,2.7008962967185335,4155654.3713286575,1223725.8405028938,671273.6620729727,487272.0677690968,83825.7154160268,2.683558229055057,1
5.883710159572228,15303.268259985603,115.09504225013356,15303.268259985603,0.2002314751043825,3.9679115561673215,1114321.4257076504,434369.3018724204,153759.15203484046,158170.82988263524,14555.334454486225,2.647078066844322,0
7.310744810744811,1889.5740379793435,40.59804582208834,1889.5740379793435,0.425019622777408,4.255492016977095,190109.13292674095,21050.828342293426,8780.557926417472,6485.337370096171,4121.777062149715,2.819477553356047,1
0.0396825396825391,221.86790946449253,14.700448333574716,221.86790946449253,0.2429374401112954,3.972984151495818,14822.90348152029,7337.521195865409,3156.241393281986,1539.8654669923258,431.9797714080357,3.066354451966711,0
-6.916399572649573,2085.4388413694014,46.90632644344524,2085.4388413694014,0.1173289100075055,9.44390809077538,199838.56137535733,33057.05870212947,5789.28665921148,4608.565685832069,1351.1735082735263,2.3504853418310425,1
-5.649229242979243,6531.304564452958,73.35584276564308,6531.304564452958,0.1830184367897005,9.226261364874969,722961.0314166802,62114.99664083123,9341.945936696871,9578.88192225681,2640.018379100733,2.2381315574970837,1
-1.577953296703296,52815.88620940548,228.4356827118969,52815.88620940548,0.2188964783870065,3.4554866876795325,1979662.33008261,2474619.4252452133,1741085.458532745,482284.9006673697,36999.3706328792,2.946351130901834,1
6.535790598290596,4830.361865513107,66.92057438070937,4830.361865513107,0.1638742375022056,3.7595463031971015,334466.76225454855,210437.66687689655,36067.70233961278,24729.63507105514,2345.4899293943654,2.79213562119484,1
-14.302121489621491,9254.94092629724,94.03067222147114,9254.94092629724,0.0805357911133452,10.68517664340896,952561.8616412884,113761.7102349675,14685.558639736468,9053.917075331878,1503.511887539679,2.101885825260249,0
6.534836691086688,1825.719438938804,45.45622267551361,1825.719438938804,0.3649636938030942,2.640977502985361,83402.9073935012,24070.485684207837,24564.488846783577,57149.45097969889,8679.864581640772,2.9973349000546063,1
1.3656135531135525,815.4224906836228,28.153385874805984,815.4224906836228,0.771252745079922,1.956021039333816,33710.081900482706,7444.128518280646,6156.2008437192835,19557.29634222936,11831.139497956085,4.143507997061913,0
0.7801053113553107,790.7459623344323,27.858787970299172,790.7459623344323,0.2885933646656502,2.370770675156968,56565.59013020297,10242.635175007295,10264.029049735893,16457.225604840187,3861.44181145273,3.086405819454675,0
0.4353632478632471,372.3181632736921,18.655160792241027,372.3181632736921,0.4912834795539582,2.5813181747000904,17268.603564511304,6428.9916690750815,4330.45874073295,8655.549582817415,5925.7004867786445,3.6900112932140146,0
0.7200091575091567,1486.8531423054371,37.556687777360715,1486.8531423054371,0.2084115706358886,2.2116631975383103,98099.53135665478,15214.11144022602,30011.189566038585,36181.430471646585,448.00870120162296,2.9236829156456348,0
14.247989558334384,12779.437333166845,105.5904455020794,12779.437333166845,0.1771597692455624,4.498693643335763,955154.7219515212,183218.9723575398,68547.7633015457,72464.0657190355,25283.49467368619,2.133902133630394,1
1.2555326617826612,10127.107777205432,94.7390116135362,10127.107777205432,0.1417328777274745,6.185811391281305,842822.1932531521,369884.26985913486,42648.77155786727,21023.66442258309,3922.594754995206,2.434370976920309,1
-12.131791819291816,22763.864777399293,145.43070900914762,22763.864777399293,0.084229999441643,9.622840156588822,2629985.7840579203,225352.08449433657,22098.16774375279,16197.479203188148,2813.342840802855,1.7848523167509078,1
-0.4626449938949947,137.92607112597668,11.63182371145428,137.92607112597668,0.6135889564834796,2.4126833726477472,4265.228365256493,1787.6101652453344,3539.491814035885,2202.0725588284554,821.3357218656533,3.509716261965915,0
-13.124618437118436,4108.391404909404,65.48161708442146,4108.391404909404,0.2352246362635114,6.654648855978303,392075.9949363349,29672.62309377743,6286.070286912037,18554.714255109306,15533.663299199869,2.4724558147527853,0
4.221802503052502,1605.796038444347,40.75253841011154,1605.796038444347,0.367804437107819,1.7456854790272869,56601.086242669626,37609.41448297637,15794.862185499309,84360.54983604641,7517.954904226346,3.5167663272458713,1
1.1904761904761902,2038.928169716001,44.8710806905683,2038.928169716001,0.3005413995748943,2.0538164243595824,100620.73084504865,33306.59627963308,40148.390248439435,78948.05956278888,5231.700827310973,3.3405401636661187,1
-3.1520909645909647,2106.6507869070538,45.91503379629425,2106.6507869070538,0.2446314726501922,3.0817470413607344,139980.7297320677,36487.32172421934,15652.36928828262,48123.616194658,4324.606762140994,2.998337829795693,1
0.2228327228327218,4672.103624127576,57.56207783802382,4672.103624127576,0.1474907321823356,5.748321087170637,458534.8447676973,113276.44484189796,11664.198393758912,6459.543156755564,1100.2948457971904,2.457141118888721,1
-10.151385073260016,6843.762648770215,83.01995089018992,6843.762648770215,0.1110887609502113,5.194904746014142,674727.4653614346,109502.5031148495,39198.725749568795,20423.53453117328,1650.6837867753204,2.3442987607106938,1
0.0774572649572648,940.6749010522188,29.80388176047355,940.6749010522188,0.0822516649049817,14.532828574663244,102724.64061694837,4343.864211794663,718.6017032274954,690.1385758550556,143.25135708425896,1.725273676765858,0
5.330433455433455,1819.5083244884352,41.01098589230524,1819.5083244884352,0.7895245654488195,2.074436430212056,55857.84135723059,9585.36231688609,5971.206597258582,57876.307107187095,37873.98513404484,4.0358009559168755,1
2.7630876068376056,2713.710492372423,50.101373228688296,2713.710492372423,0.2187995974520402,4.249230780298467,211024.1616453827,82924.68318277161,28195.22327991874,10899.266421425576,2401.8631445335236,2.927364127512191,1
5.448145604395604,7748.9800453503085,87.75411974945835,7748.9800453503085,0.1504417471590738,2.857969096309316,459398.9464405305,367412.62029798026,112165.74494854466,34665.15581728557,4232.172580253382,3.05157585370232,0
1.373054029304028,7200.369656657932,83.21372374169223,7200.369656657932,0.1699042697146467,2.8140820971525695,409315.59115647693,374105.71837415255,87372.59468016904,28473.48100268414,4898.832394768399,2.9395867540383285,0
13.73950702075702,14318.53399898236,109.35567234624916,14318.53399898236,0.2192517987307861,4.370275898661978,895667.1233331119,548903.4939851221,258794.49001395205,104303.3886046064,8302.295817386337,2.9985179990828756,1
7.96607905982906,10378.04634880778,100.43993862243924,10378.04634880778,0.1216198622630589,9.646391224571165,1052142.1842842023,178088.48807817567,17915.572393359074,16266.015047207646,3231.697974769658,2.247772679638157,1
3.083791208791208,361.94825145431827,19.269813001381472,361.94825145431827,0.3999586714369549,3.3347458464419715,25674.58623658047,8417.664912301414,3339.9901741131716,3814.8815251311976,826.8983826307409,3.038227341169402,0
-1.8700396825396812,14259.75419587556,114.9320421433478,14259.75419587556,0.1943229988112489,3.337667443889556,907156.8859263896,459093.8913945784,303109.85488810774,102923.9345588818,7587.646529457507,2.9628790243666,0
13.058226495726494,3760.1423382709154,61.59450428940151,3760.1423382709154,0.4288689471340313,3.3576494610466994,254555.92589028104,106867.84179260704,26247.296805944152,38095.45242897137,14246.825813982485,3.09357157632434,1
0.9579136141636132,816.4715948273212,28.598614793198458,816.4715948273212,0.2257118980500416,3.1700886428125683,62391.73134844603,14583.480333223866,7962.593151817479,10650.988559545687,1689.2920158476725,2.9107855310113324,0
2.5383470695970685,9125.92417665928,94.93325072762823,9125.92417665928,0.1494863168491316,3.391596801132565,602558.5784339368,394252.68460178206,122750.0440484092,33762.82714043452,2979.6780313573854,2.6691427917485075,0
0.5944749694749685,1934.5231197172875,43.92343450569142,1934.5231197172875,0.1630116518440603,4.079106041375074,122485.68289344796,88193.42666319298,14486.01994349673,9629.565910911402,1210.2206456331598,2.652241176430469,0
28.04716117216117,11449.450699117308,111.97545037923942,11449.450699117308,0.1060525230998939,12.640055138234793,1271583.6096257172,75000.31220838305,10883.438744289013,8554.958216398352,3035.8699535806063,1.874661104361048,1
0.0868055555555553,5661.394435964105,76.07083418273969,5661.394435964105,0.139044374207199,6.900631230316442,365303.46872980206,150845.52515437955,30055.574071200062,11397.115180267048,2793.2909111221834,2.4249768634837507,0
1.7334401709401706,5348.472578219458,65.15499568278499,5348.472578219458,0.1436479074649961,6.117834090759773,580772.0726147857,70340.75002692723,8530.118628683553,7878.9544096303935,876.6893969611864,2.3293302472560535,1
